title,price,location,room,bath,size,type,purpose,updated,link
Deal With Your Business In 8600 Sq Ft Office With A Convenient To Rent In Hathazari,1.5 Lakh,Chattogram,,,"8,600 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5558619.html
Take Rent This 6000 Sq Ft Rental Office In Hathazari,40 Thousand,Chattogram,,,"6,000 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5558770.html
See This Office Space Of 1100 Sq. Ft Is For Rent Located In Uttar Badda Near By Kuwaiti Mashjid,25 Thousand,"Uttar Badda, Badda, Dhaka",,,"1,100 sqft",Office,For Rent,10 September 2023,https://www.bproperty.com//en/property/details-2068833.html
Acquire This 3000 Sq Ft Large Office Which Is Up For Rent In Baridhara .,1.7 Lakh,"Block K, Baridhara, Dhaka",,,"3,000 sqft",Office,For Rent,1 February 2022,https://www.bproperty.com//en/property/details-5454983.html
Well-constructed Office Is Ready For Rent At Uttara-7,80 Thousand,"Sector 7, Uttara, Dhaka",,,"1,600 sqft",Office,For Rent,8 February 2022,https://www.bproperty.com//en/property/details-1914573.html
A 1460 Sq Ft Commercial Office Space Is Ready To Rent In Karwan Bazar,50 Thousand,"Karwan Bazar, Tejgaon, Dhaka",,,"1,460 sqft",Office,For Rent,26 February 2023,https://www.bproperty.com//en/property/details-3344377.html
Set Up Your New Office In The Location Of Uttara-7,1.6 Lakh,"Sector 7, Uttara, Dhaka",,,"3,000 sqft",Office,For Rent,28 January 2022,https://www.bproperty.com//en/property/details-1895502.html
Need A Commercial Office For Rent? Tejgaon Is The Ideal Location,5.25 Lakh,"Tejgaon, Dhaka",,,"3,500 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1959026.html
We Are Presenting This 2500 Sq Ft Office For Rent Which Is Located In Banani,3.5 Lakh,"Banani, Dhaka",,,"2,500 sqft",Office,For Rent,11 September 2023,https://www.bproperty.com//en/property/details-4791215.html
1426 Sq. Ft Office Space Is Up For Rent Which Is Located In Uttara -3.,50 Thousand,"Sector 3, Uttara, Dhaka",,,"1,426 sqft",Office,For Rent,30 December 2021,https://www.bproperty.com//en/property/details-2029748.html
"Let Us Serve You With This 10884 Sq Ft Commercial Space For Rent In Tejgaon, Hatir Jheel Link Road",17.41 Lakh,"Tejgaon, Dhaka",,,"10,884 sqft",Office,For Rent,20 July 2022,https://www.bproperty.com//en/property/details-5488889.html
Spend Less And Get More! Acquire This 1250 Sq Ft Exclusive Commercial Space Up For Rent In Green Road,40 Thousand,"Farmgate, Tejgaon, Dhaka",,,"1,250 sqft",Office,For Rent,25 June 2020,https://www.bproperty.com//en/property/details-2023396.html
"2400 Sq Ft Office Space For Rent In Sector 6, Uttara",55 Thousand,"Sector 6, Uttara, Dhaka",,,"2,400 sqft",Office,For Rent,12 February 2022,https://www.bproperty.com//en/property/details-3122606.html
Rent This Spacious 7500 Sq Ft Office In New Market,7.5 Lakh,"Katabon, New Market, Dhaka",,,"7,500 sqft",Office,For Rent,4 September 2023,https://www.bproperty.com//en/property/details-3568098.html
"Checkout This 7500 Sq Ft Office For Rent In New Market, Katabon",7.5 Lakh,"Katabon, New Market, Dhaka",,,"7,500 sqft",Office,For Rent,4 September 2023,https://www.bproperty.com//en/property/details-3568094.html
We Are Offering You A 7500 Sq Ft Office Space For Rent In New Market,7.5 Lakh,"Katabon, New Market, Dhaka",,,"7,500 sqft",Office,For Rent,4 September 2023,https://www.bproperty.com//en/property/details-3568102.html
"Ample Office Of 7500 Sq Ft Is Waiting For Rent In Katabon, New Market",7.5 Lakh,"Katabon, New Market, Dhaka",,,"7,500 sqft",Office,For Rent,4 September 2023,https://www.bproperty.com//en/property/details-3568106.html
Build Your Business In This 3200 Sq Ft Office Space For Rent In Shegunbagicha Road,5 Lakh,"Shegunbagicha, Dhaka",,,"3,200 sqft",Office,For Rent,18 January 2023,https://www.bproperty.com//en/property/details-1980599.html
"Ample Office Of 1500 Sq Ft Is Waiting For Rent In Section 11, Uttara",55 Thousand,"Sector 11, Uttara, Dhaka",,,"1,500 sqft",Office,For Rent,2 September 2023,https://www.bproperty.com//en/property/details-3174087.html
1041 Sq Ft Ready Office Space Up For Rent In Shegunbagicha Nearby Shegunbagicha High School.,50 Thousand,"Shegunbagicha, Dhaka",,,"1,041 sqft",Office,For Rent,5 September 2023,https://www.bproperty.com//en/property/details-1884994.html
"Grab This 1,041 Sq Ft, Commercial Space Up For Rent In Shegunbagicha Near Shegunbagicha Bazar",50 Thousand,"Shegunbagicha, Dhaka",,,"1,041 sqft",Office,For Rent,5 September 2023,https://www.bproperty.com//en/property/details-1884992.html
A Very Aesthetic 1041 Sq. ft. Business Space Is Up For Rent In The Most Convenient Location Of Shegunbagicha Near Ministry Of Foreign Affairs,50 Thousand,"Shegunbagicha, Dhaka",,,"1,041 sqft",Office,For Rent,5 September 2023,https://www.bproperty.com//en/property/details-1884999.html
"A 1,041 Sq Ft Commercial Space Is Available For Rent Which Is Located In Shegunbagicha Nearby Ministry Of Foreign Affairs",50 Thousand,"Shegunbagicha, Dhaka",,,"1,041 sqft",Office,For Rent,5 September 2023,https://www.bproperty.com//en/property/details-1884990.html
"This 1,041 Sq Ft Office Can Be Found In Dshegunbagicha Aka For Rent, Near Shegunbagicha Bazar.",50 Thousand,"Shegunbagicha, Dhaka",,,"1,041 sqft",Office,For Rent,5 September 2023,https://www.bproperty.com//en/property/details-1884993.html
"A Very Well Fitted 7500 Sq Ft Commercial Office Is Up For Rent In Katabon, New Market",7.5 Lakh,"Katabon, New Market, Dhaka",,,"7,500 sqft",Office,For Rent,4 September 2023,https://www.bproperty.com//en/property/details-3568110.html
"Masterful And Very Ample Commercial Office Space Of 4260 Sq Ft Is Vacant For Rent In Vip Road, Naya Paltan",2.98 Lakh,"Naya Paltan, Motijheel, Dhaka",,,"4,260 sqft",Office,For Rent,27 March 2023,https://www.bproperty.com//en/property/details-5372131.html
Set Up Your New Office In The Location Of Uttara Nearby Uttara High School And College For Rent,1 Lakh,"Sector 7, Uttara, Dhaka",,,"2,160 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1981693.html
Set Up Your New 2730 Sq Ft Commercial Office Space To Rent In The Location Of Kakrail.,1.36 Lakh,"Kakrail, Dhaka",,,"2,730 sqft",Office,For Rent,28 August 2022,https://www.bproperty.com//en/property/details-3393218.html
Notice Your Business Flourishing By Renting This 4200 Sq Ft Modern Office Area In A Prime Location Of Gulshan 2,5 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"4,200 sqft",Office,For Rent,1 August 2022,https://www.bproperty.com//en/property/details-5419535.html
Visit This Office For Rent In Mirpur Near International Islamic School and College.,40 Thousand,"Section 1, Mirpur, Dhaka",,,"1,350 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1982766.html
1200 square feet office space for rent at Indira Road,40 Thousand,"Farmgate, Tejgaon, Dhaka",,,"1,200 sqft",Office,For Rent,18 November 2021,https://www.bproperty.com//en/property/details-1982984.html
800 Sq Ft commercial office Waiting To Be Rented In Khulshi,67 Thousand,"Khulshi, Chattogram",,,800 sqft,Office,For Rent,11 September 2023,https://www.bproperty.com//en/property/details-1921326.html
Create Several Business Scopes In This 2400 Sq Ft Ready Office Space For Rent In Uttara-13,60 Thousand,"Sector 13, Uttara, Dhaka",,,"2,400 sqft",Office,For Rent,10 February 2022,https://www.bproperty.com//en/property/details-3429954.html
2300 Sq Ft Office Space For Rent In Baridhara Dohs,75 Thousand,"Baridhara DOHS, Dhaka",,,"2,300 sqft",Office,For Rent,24 February 2022,https://www.bproperty.com//en/property/details-5221465.html
1300 Sq Ft Office Space Is Up For Rent In The Standard Arena Of Baridhara Dohs,40 Thousand,"Baridhara DOHS, Dhaka",,,"1,300 sqft",Office,For Rent,15 March 2022,https://www.bproperty.com//en/property/details-5221496.html
Check This Elegant And Spacious Business Space Located In Banani Vacant For Rent Near Al-arafah Islami Bank Limited,2.1 Lakh,"Banani, Dhaka",,,"1,800 sqft",Office,For Rent,8 February 2022,https://www.bproperty.com//en/property/details-1962099.html
Set Up Your New Office For Rent In The Location Of Tejgaon Nearby Tejturi Bazar,5.4 Lakh,"Tejgaon, Dhaka",,,"4,500 sqft",Office,For Rent,18 July 2021,https://www.bproperty.com//en/property/details-1985280.html
A Commercial Space Of 3000 Sq Ft Is Ready For Rent At Uttara,1.6 Lakh,"Sector 7, Uttara, Dhaka",,,"3,000 sqft",Office,For Rent,16 August 2021,https://www.bproperty.com//en/property/details-3253299.html
A 2200 Square Feet Commercial Office For Rent At Banani Close To Ncc Bank Limited .,90 Thousand,"Banani, Dhaka",,,"2,200 sqft",Office,For Rent,14 September 2023,https://www.bproperty.com//en/property/details-3407292.html
"Make This 4200 Sq Ft Rental Office Your Business Location, Which Is Located In Gulshan",10.5 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"4,200 sqft",Office,For Rent,13 November 2022,https://www.bproperty.com//en/property/details-5517944.html
"Acquire This 3000 Sq Ft Office Which Is Up For Rent In Road No 14, Baridhara",1.7 Lakh,"Block K, Baridhara, Dhaka",,,"3,000 sqft",Office,For Rent,1 February 2022,https://www.bproperty.com//en/property/details-5454979.html
"This Vacant Office Space Of 1900 Sq Ft Situated In Double Mooring, Is Up For Rent",70 Thousand,"25 No. Rampur Ward, Double Mooring, Chattogram",,,"1,900 sqft",Office,For Rent,28 August 2023,https://www.bproperty.com//en/property/details-5598060.html
Smart Office Space Of 3200 Sq Ft With Smart Service Package Is Now Up For Rent At Shegunbagicha,1.98 Lakh,"Shegunbagicha, Dhaka",,,"3,200 sqft",Office,For Rent,28 August 2023,https://www.bproperty.com//en/property/details-5598167.html
We Offer You An Excellent And Spacious Commercial Space Of 3373 Sq Ft At Gulshan 2 For Rent,5.06 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"3,373 sqft",Office,For Rent,28 August 2023,https://www.bproperty.com//en/property/details-5598144.html
Office for Rent in Banasree nearby Banasree Bazar,1 Lakh,"Block B, Banasree, Dhaka",,,"2,200 sqft",Office,For Rent,26 August 2023,https://www.bproperty.com//en/property/details-1962952.html
800 Square Feet Office Space For Rent At Green Road,35 Thousand,"Farmgate, Tejgaon, Dhaka",,,800 sqft,Office,For Rent,14 August 2022,https://www.bproperty.com//en/property/details-5322608.html
Ample Office Of 1500 Sq Ft Is Waiting For Rent In Nikunja 2,50 Thousand,"Nikunja 2, Nikunja, Dhaka",,,"1,500 sqft",Office,For Rent,28 August 2023,https://www.bproperty.com//en/property/details-5294635.html
You’re at the right place when you’re here – 13000 SQ FT Office for rent in Kamlapur,13 Lakh,"North Kamlapur, Kamlapur, Motijheel, Dhaka",,,"13,000 sqft",Office,For Rent,29 August 2023,https://www.bproperty.com//en/property/details-5510934.html
An Office Space Of 2000 Sq. ft Is Up For Rent Which Is Located In Purana Polton Lane.,1 Lakh,"Purana Paltan, Motijheel, Dhaka",,,"2,000 sqft",Office,For Rent,16 September 2023,https://www.bproperty.com//en/property/details-3750780.html
Avail The Deal Of Renting This 2300 Sq Ft Office In Double Mooring,46 Thousand,"24 No. North Agrabad Ward, Double Mooring, Chattogram",,,"2,300 sqft",Office,For Rent,26 April 2023,https://www.bproperty.com//en/property/details-5515728.html
3200 sq ft a Fully fitted elegant office is available for rent at Shegunbagicha,1.98 Lakh,"Shegunbagicha, Dhaka",,,"3,200 sqft",Office,For Rent,28 August 2023,https://www.bproperty.com//en/property/details-5598166.html
Deal With Your Business In A 1394 Sq Ft Commercial Office With A Convenient Rent Located At Motijheel,1.39 Lakh,"Motijheel, Dhaka",,,"1,394 sqft",Office,For Rent,15 July 2023,https://www.bproperty.com//en/property/details-5531719.html
"Use This 1000 Sq Ft Rental Property As Your Office, Located At Halishahar",50 Thousand,"Halishahar Housing Estate, 26 No. North Halishahar Ward, Halishahar, Chattogram",,,"1,000 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5523657.html
A 1100 Square Ft. Commercial Office For Rent At Kunipara-Tejgaon .,40 Thousand,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"1,100 sqft",Office,For Rent,15 January 2022,https://www.bproperty.com//en/property/details-4164513.html
"If You Desire To Run Your Business Smoothly, Then Rent This 2200 Sq Ft Commercial Arena At Hathazari",45 Thousand,"1 No. South Pahartali Ward, Hathazari, Chattogram",,,"2,200 sqft",Office,For Rent,30 July 2023,https://www.bproperty.com//en/property/details-5446372.html
Checkout The Amazing Office Facilities Of This 1500 Sq Ft Commercial Space For Rent In Baridhara Dohs,45 Thousand,"Baridhara DOHS, Dhaka",,,"1,500 sqft",Office,For Rent,3 April 2022,https://www.bproperty.com//en/property/details-5211092.html
An Impressive 13000 Sq Ft Commercial Space Is Up For Rent In North Kamlapur,13 Lakh,"North Kamlapur, Kamlapur, Motijheel, Dhaka",,,"13,000 sqft",Office,For Rent,29 August 2023,https://www.bproperty.com//en/property/details-5510931.html
2700 Sq Ft Spacious Office Area For Rent In Malibagh,1.65 Lakh,"Shantibag, Malibagh, Dhaka",,,"2,700 sqft",Office,For Rent,24 August 2022,https://www.bproperty.com//en/property/details-4279632.html
2871 Square Feet Office Area With A Flexible Floor Plan Is For Rent In Kakrail Road,1.44 Lakh,"Kakrail, Dhaka",,,"2,871 sqft",Office,For Rent,1 September 2022,https://www.bproperty.com//en/property/details-3782990.html
"Available For Rental Purpose, This 13000 Sq. Ft. Office In Kamlapur",13 Lakh,"North Kamlapur, Kamlapur, Motijheel, Dhaka",,,"13,000 sqft",Office,For Rent,29 August 2023,https://www.bproperty.com//en/property/details-5510936.html
"13000 Sq Ft Huge Commercial Space For Rent In Motijheel, Kamlapur",13 Lakh,"North Kamlapur, Kamlapur, Motijheel, Dhaka",,,"13,000 sqft",Office,For Rent,29 August 2023,https://www.bproperty.com//en/property/details-5510944.html
"7500 Sq Ft Huge Office Arena For Rent In New Market, Katabon",7.5 Lakh,"Katabon, New Market, Dhaka",,,"7,500 sqft",Office,For Rent,4 September 2023,https://www.bproperty.com//en/property/details-3568090.html
Invest In This 13000 Sq Ft Commercial Space For Rent In North Kamlapur,13 Lakh,"North Kamlapur, Kamlapur, Motijheel, Dhaka",,,"13,000 sqft",Office,For Rent,29 August 2023,https://www.bproperty.com//en/property/details-5510942.html
3235 Square Feet Office Arena Is Ready For Rent In Uttara-3,1.2 Lakh,"Sector 3, Uttara, Dhaka",,,"3,235 sqft",Office,For Rent,2 February 2023,https://www.bproperty.com//en/property/details-1689348.html
Near Baridhara Dohs Jame Masjid A Commercial Office Space Is Up For Rent In Baridhara Dohs,70 Thousand,"Baridhara DOHS, Dhaka",,,"2,600 sqft",Office,For Rent,10 January 2022,https://www.bproperty.com//en/property/details-1902627.html
See This Office Space Of 1700 Sq. Ft Is For Rent Near East Raja Bazar Jame Masjid.,1.25 Lakh,"Farmgate, Tejgaon, Dhaka",,,"1,700 sqft",Office,For Rent,30 March 2022,https://www.bproperty.com//en/property/details-4307996.html
3750 Sq Ft Commercial Space Is Ready For Rent At Uttara-3,3.38 Lakh,"Sector 3, Uttara, Dhaka",,,"3,750 sqft",Office,For Rent,11 January 2021,https://www.bproperty.com//en/property/details-3464022.html
Visit This 450 Square Feet Commercial Office For Rent At West Raza Bazar Road,40 Thousand,"Rajabazar, Tejgaon, Dhaka",,,450 sqft,Office,For Rent,3 March 2022,https://www.bproperty.com//en/property/details-4931454.html
Grab A 4250 Sq Ft Office For Rent At Halishahar Housing Estate,2.98 Lakh,"Block K, Halishahar Housing Estate, 26 No. North Halishahar Ward, Halishahar, Chattogram",,,"4,250 sqft",Office,For Rent,22 August 2023,https://www.bproperty.com//en/property/details-2024092.html
2600 Sq Ft Office For Rent In Baridhara Dohs,70 Thousand,"Baridhara DOHS, Dhaka",,,"2,600 sqft",Office,For Rent,31 July 2022,https://www.bproperty.com//en/property/details-5211195.html
For Your Well-done Business An Office Of 2871 Sq Ft Is Ready For Rent In Kakrail Road,5.17 Lakh,"Kakrail, Dhaka",,,"2,871 sqft",Office,For Rent,1 September 2022,https://www.bproperty.com//en/property/details-3782964.html
13000 Sq Ft Spacious Commercial Space For Rent In The Desirable Area Of Motijheel,13 Lakh,"North Kamlapur, Kamlapur, Motijheel, Dhaka",,,"13,000 sqft",Office,For Rent,29 August 2023,https://www.bproperty.com//en/property/details-5510938.html
"2850 Sq Ft Commercial Space Is For Rent In Tikatuli, Sutrapur",1.43 Lakh,"Tikatuli, Sutrapur, Dhaka",,,"2,850 sqft",Office,For Rent,6 February 2023,https://www.bproperty.com//en/property/details-5552916.html
Beside To Naya Paltan Jame Masjid A 2400 Square Feet Commercial Office For Rent,2.4 Lakh,"Naya Paltan, Motijheel, Dhaka",,,"2,400 sqft",Office,For Rent,27 March 2023,https://www.bproperty.com//en/property/details-5372134.html
Invest In This Fine 2850 Sq Ft Office Space For Rent In Tikatuli,1.43 Lakh,"Tikatuli, Sutrapur, Dhaka",,,"2,850 sqft",Office,For Rent,6 February 2023,https://www.bproperty.com//en/property/details-5552917.html
"2850 Sq Ft Modern Office Arena For Rent In Sutrapur, Tikatuli",1.43 Lakh,"Tikatuli, Sutrapur, Dhaka",,,"2,850 sqft",Office,For Rent,6 February 2023,https://www.bproperty.com//en/property/details-5552919.html
Check This Fine Looking Office Of 4250 Sq Ft Offered For Rent At Halishahar Housing Estate,2.98 Lakh,"Block K, Halishahar Housing Estate, 26 No. North Halishahar Ward, Halishahar, Chattogram",,,"4,250 sqft",Office,For Rent,22 August 2023,https://www.bproperty.com//en/property/details-2024093.html
"2730 Sq. Ft. Ample Commercial Office Space Is Available For Rent In Kakrail, Vip Road",1.36 Lakh,"Kakrail, Dhaka",,,"2,730 sqft",Office,For Rent,25 August 2022,https://www.bproperty.com//en/property/details-3393215.html
Set Up Your New Office In The Location Of Shegunbagicha Nearby One Bank Limited For Rent .,75 Thousand,"Shegunbagicha, Dhaka",,,"1,200 sqft",Office,For Rent,23 August 2023,https://www.bproperty.com//en/property/details-2059604.html
