title,price,location,room,bath,size,type,purpose,updated,link
12500 Sq Ft Lucrative Business Space Up For Rent In Mirpur Near To M. d. c. Model Institute,4.37 Lakh,"Block A, Section 12, Mirpur, Dhaka",,,"12,500 sqft",Floor,For Rent,25 November 2022,https://www.bproperty.com//en/property/details-2004464.html
4235 Sq Ft Commercial Area Is Up For Rent In Dhanmondi,5.08 Lakh,"Dhanmondi, Dhaka",,,"4,235 sqft",Floor,For Rent,22 March 2023,https://www.bproperty.com//en/property/details-4092118.html
Commercial Floor Is Up For Rent In Jigatola,1.5 Lakh,"Jigatola, Hazaribag, Dhaka",,,"1,800 sqft",Floor,For Rent,14 October 2020,https://www.bproperty.com//en/property/details-2079592.html
Evaluate This 2000 Square Feet Commercial Space For Rent In Uttara-12,2.4 Lakh,"Sector 12, Uttara, Dhaka",,,"2,000 sqft",Floor,For Rent,27 January 2022,https://www.bproperty.com//en/property/details-5400127.html
"Visit This 4900 Sq Ft Commercial Floor Is Vacant For Rent In Section 7, Mirpur",1.5 Lakh,"Section 7, Mirpur, Dhaka",,,"4,900 sqft",Floor,For Rent,6 July 2023,https://www.bproperty.com//en/property/details-5586859.html
Set Up Your New Office In The Location Of Uttara Nearby Eastern Bank Limited | Atm Booth As An Office Space Is Prepared To Be Rented.,3.72 Lakh,"Sector 3, Uttara, Dhaka",,,"3,100 sqft",Floor,For Rent,20 June 2023,https://www.bproperty.com//en/property/details-1901784.html
"Readily Available A Nice 7000 Sq Ft Commercial Floor At Pallabi, Mirpur",1.4 Lakh,"Pallabi, Mirpur, Dhaka",,,"7,000 sqft",Floor,For Rent,26 June 2023,https://www.bproperty.com//en/property/details-5584328.html
Set Up Your New Office In The Location Of Uttara Nearby Gausul Azam Jame Masjid Is Prepared To Be Rented.,3.08 Lakh,"Sector 13, Uttara, Dhaka",,,"2,200 sqft",Floor,For Rent,27 December 2021,https://www.bproperty.com//en/property/details-1858873.html
A Large 4800 Sq Ft Ready Commercial Floor Space Is To Rent At Oxygen .,3.8 Lakh,"Bayazid, Chattogram",,,"4,800 sqft",Floor,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5325852.html
A Semi Furnished Commercial Space Is Available For Rent In West Rampura Nearby Jama Masjid Baitul Falah,2.5 Lakh,"West Rampura, Rampura, Dhaka",,,"3,600 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1911039.html
Smart Commercial Space Of 2200 Sq Ft With Smart Service Package Is Now Up For Rent At Banani,5.5 Lakh,"Banani, Dhaka",,,"2,200 sqft",Floor,For Rent,30 April 2023,https://www.bproperty.com//en/property/details-1943903.html
View This 7500 Sq Ft Commercial Open Floor Ready To Rent In Mirpur-12,7.5 Lakh,"Block D, Section 12, Mirpur, Dhaka",,,"7,500 sqft",Floor,For Rent,11 June 2023,https://www.bproperty.com//en/property/details-5581300.html
1500 Sq Ft Commercial Floor Is Ready To Rent In Mirpur-12,90 Thousand,"Block B, Section 12, Mirpur, Dhaka",,,"1,500 sqft",Floor,For Rent,12 January 2023,https://www.bproperty.com//en/property/details-5461860.html
We Are Happy To Presents This 2800 Sq Ft Fitted Office Located In Dhanmondi For Rent,4.35 Lakh,"Dhanmondi, Dhaka",,,"2,900 sqft",Floor,For Rent,10 May 2023,https://www.bproperty.com//en/property/details-5573404.html
See This Masterful Commercial Space Up For Rent In Middle Badda Near Pubali Bank Limited,72.5 Thousand,"Middle Badda, Badda, Dhaka",,,"2,700 sqft",Floor,For Rent,13 July 2023,https://www.bproperty.com//en/property/details-1876606.html
Let Us Serve You With This 1500 Sq Ft Commercial Floor Ready To Rent In Mirpur-12,90 Thousand,"Block B, Section 12, Mirpur, Dhaka",,,"1,500 sqft",Floor,For Rent,12 January 2023,https://www.bproperty.com//en/property/details-5461861.html
"3000 Sq Ft Desirable Commercial Space Is Up For Rent In Mirpur, Pallabi",3 Lakh,"Pallabi, Mirpur, Dhaka",,,"3,000 sqft",Floor,For Rent,26 December 2022,https://www.bproperty.com//en/property/details-5232146.html
"Smart Commercial Floor Of 7000 Sq Ft With Smart Service Package Is Now Up For Rent At Pallabi, Mirpur",1.4 Lakh,"Pallabi, Mirpur, Dhaka",,,"7,000 sqft",Floor,For Rent,26 June 2023,https://www.bproperty.com//en/property/details-5584331.html
At Uttara 2100 Sq Ft Commercial Floor Is Up For Rent Near Uttara Adhunik Medical College And Hospital,1.4 Lakh,"Sector 7, Uttara, Dhaka",,,"2,100 sqft",Floor,For Rent,20 July 2023,https://www.bproperty.com//en/property/details-1883475.html
Verify This 5800 Square Feet Office Space For Rent In Gulshan 1,6 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"5,800 sqft",Floor,For Rent,8 June 2023,https://www.bproperty.com//en/property/details-3757857.html
"Commercial Open Floor Of 7000 Sq Ft Is Up For Rent In East Madarbari Ward, Chattogram.",3.15 Lakh,"30 No. East Madarbari Ward, Chattogram",,,"7,000 sqft",Floor,For Rent,22 June 2023,https://www.bproperty.com//en/property/details-5100283.html
"In CEPZ, This 2500 Square Feet Commercial Space Ready To Rent",2 Lakh,"Bandartila, 38 No. South Middle Halishahar, Halishahar, Chattogram",,,"2,500 sqft",Floor,For Rent,22 November 2020,https://www.bproperty.com//en/property/details-4958415.html
"We Are Showing You This 1500 Sq Ft Open Floor For Rent In Senpara Parbata, Mirpur",90 Thousand,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"1,500 sqft",Floor,For Rent,24 November 2022,https://www.bproperty.com//en/property/details-4345566.html
1650 Sq Ft Commercial Space For Rent In Dhanmondi Near Maple Leaf International School,1.7 Lakh,"Dhanmondi, Dhaka",,,"1,650 sqft",Floor,For Rent,4 June 2022,https://www.bproperty.com//en/property/details-1875886.html
Visit This Commercial Floor For Rent In Middle Badda Near Eastern Bank Limited,2.58 Lakh,"Middle Badda, Badda, Dhaka",,,"3,445 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1954317.html
A Commercial Space Is Up For Rent At Mirpur Near Mirpur Bangla School And College,1.4 Lakh,"Section 7, Mirpur, Dhaka",,,"3,300 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1949081.html
"A 5200 Sq Ft Commercial Space Is Up For Rent In Elephant Road, New Market",5.2 Lakh,"New Market, Dhaka",,,"5,200 sqft",Floor,For Rent,28 October 2021,https://www.bproperty.com//en/property/details-3574062.html
This 4000 Sq. Ft Open Space Is Up For Rent In Gulshan-2,4 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"4,000 sqft",Floor,For Rent,22 November 2020,https://www.bproperty.com//en/property/details-3632545.html
"This 1,200 SQ FT Marvelous and Prominent Office Space For Rent Is Available At Double Mooring",42 Thousand,"Double Mooring, Chattogram",,,"1,200 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1954961.html
A Nice Commercial 1300 Sq. Ft Open Space Is To Rent At Elephant Road.,58.5 Thousand,"New Market, Dhaka",,,"1,300 sqft",Floor,For Rent,24 July 2021,https://www.bproperty.com//en/property/details-5237294.html
Visit This 2900 Sq Ft Commercial Floor Ready To Rent In Mirpur-12,3 Lakh,"Block D, Section 12, Mirpur, Dhaka",,,"2,900 sqft",Floor,For Rent,11 June 2023,https://www.bproperty.com//en/property/details-5581296.html
"Visit This 2000 Sq Ft Office Space For Rent At Cepz, 39 No South Halishahar Ward",60 Thousand,"Bandartila, 39 No. South Halishahar Ward, Halishahar, Chattogram",,,"2,000 sqft",Floor,For Rent,18 November 2020,https://www.bproperty.com//en/property/details-4956391.html
"An Office Space Is Up For Rent Which Is Located In Kalabagan, Nearby Square Hospital",2.5 Lakh,"Kalabagan, Dhaka",,,"4,372 sqft",Floor,For Rent,4 April 2023,https://www.bproperty.com//en/property/details-1903797.html
A 1540 Square Feet large Commercial Office For Rent At Jamal Khan Road.,1.54 Lakh,"Jamal Khan, Chattogram",,,"1,540 sqft",Floor,For Rent,15 July 2021,https://www.bproperty.com//en/property/details-5303950.html
Provide A Comfortable Office Arena To Your Employees By Renting This 3500 Sq Ft Commercial Area In Uttara-7,2.5 Lakh,"Sector 7, Uttara, Dhaka",,,"3,500 sqft",Floor,For Rent,23 January 2022,https://www.bproperty.com//en/property/details-3413072.html
A Commercial Space Of 3500 Sq Ft Is Ready For Rent At Uttara-7,2 Lakh,"Sector 7, Uttara, Dhaka",,,"3,500 sqft",Floor,For Rent,23 January 2022,https://www.bproperty.com//en/property/details-3413074.html
A proper 1540 SQ FT office is prepared to be rented at Jamal Khan,1.54 Lakh,"Jamal Khan, Chattogram",,,"1,540 sqft",Floor,For Rent,15 July 2021,https://www.bproperty.com//en/property/details-5303948.html
3995 Square Feet Open Floor For Rent In The Thriving Area Of Gulshan 1,5.93 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,995 sqft",Floor,For Rent,22 December 2022,https://www.bproperty.com//en/property/details-5541589.html
We Are Offering You This 3995 Square Feet Open Floor For Rent In Gulshan 1,5.99 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,995 sqft",Floor,For Rent,12 February 2023,https://www.bproperty.com//en/property/details-5541584.html
1200 Sq Ft Commercial Floor For Rent In Ibrahimpur,72 Thousand,"Ibrahimpur, Dhaka",,,"1,200 sqft",Floor,For Rent,19 August 2023,https://www.bproperty.com//en/property/details-5592089.html
Rent The Commercial Space If You Want To Settle Your Business At Badda,3.16 Lakh,"Middle Badda, Badda, Dhaka",,,"2,635 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1954313.html
"2,635 Sq. Ft. Open Floor For Commercial Office At Badda Is For Rent",3.16 Lakh,"Middle Badda, Badda, Dhaka",,,"2,635 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1954309.html
385 Square Feet Commercial Space Is Ready For Rent In Uttara-3,96.5 Thousand,"Sector 3, Uttara, Dhaka",,,385 sqft,Floor,For Rent,18 August 2023,https://www.bproperty.com//en/property/details-5594115.html
A 4000 Square Feet Commercial Space Is Available For Rent In East Rampura.,90 Thousand,"East Rampura, Rampura, Dhaka",,,"4,000 sqft",Floor,For Rent,3 July 2023,https://www.bproperty.com//en/property/details-4939289.html
This 7800 Sq Ft Commercial Floor Is Up For Rent In A Most Demanded Location Of Dhanmondi,19.5 Lakh,"Dhanmondi, Dhaka",,,"7,800 sqft",Floor,For Rent,13 August 2023,https://www.bproperty.com//en/property/details-5594212.html
3200 Sq Ft Commercial Space With Numerous Business Opportunities Is For Rent In Mirpur,1.5 Lakh,"West Kazipara, Mirpur, Dhaka",,,"3,200 sqft",Floor,For Rent,31 August 2022,https://www.bproperty.com//en/property/details-3425822.html
"Fully Fitted Commercial Floor Of 3200 Sq Ft Is Ready To Rent In Sector 3, Uttara",6.08 Lakh,"Sector 3, Uttara, Dhaka",,,"3,200 sqft",Floor,For Rent,12 August 2023,https://www.bproperty.com//en/property/details-5594118.html
"3000 Sq Ft Commercial Space For Rent In North Azampur, Dakshin Khan",6.5 Lakh,"North Azampur, Dakshin Khan, Dhaka",,,"3,000 sqft",Floor,For Rent,5 March 2022,https://www.bproperty.com//en/property/details-5439908.html
"This Commercial Space In Jamal Khan Road, Is Up For Rent With An Area Of 1540 Sq. Ft",1.54 Lakh,"Jamal Khan, Chattogram",,,"1,540 sqft",Floor,For Rent,15 July 2021,https://www.bproperty.com//en/property/details-5303946.html
This 1000 Square Feet Large Commercial floor For Rent At Halishahar Close To Baitur Rahman Jame Masjid,30 Thousand,"Halishahar, Chattogram",,,"1,000 sqft",Floor,For Rent,22 December 2021,https://www.bproperty.com//en/property/details-5313142.html
Deal With Your Business in 1540 Sq Ft Office with a Convenient To Rent in Jamal Khan,1.54 Lakh,"Jamal Khan, Chattogram",,,"1,540 sqft",Floor,For Rent,15 July 2021,https://www.bproperty.com//en/property/details-5303944.html
"4900 Sq Ft Commercial Floor Is For Rent In Mirpur, Section 7",1.3 Lakh,"Section 7, Mirpur, Dhaka",,,"4,900 sqft",Floor,For Rent,19 July 2023,https://www.bproperty.com//en/property/details-5586862.html
"This Amazing Office Space Of 1540 Sq Ft Is Located In Jamal Khan Road, Up For Rent",1.54 Lakh,"Jamal Khan, Chattogram",,,"1,540 sqft",Floor,For Rent,15 July 2021,https://www.bproperty.com//en/property/details-5303947.html
Office for Rent in Mohakhali close to IPH Mosque,97.5 Thousand,"Mohakhali, Dhaka",,,"1,300 sqft",Floor,For Rent,28 September 2021,https://www.bproperty.com//en/property/details-1904991.html
A Commercial Space Is Available For Rent In Gulshan 1 Nearby Modhumoti Bank Ltd.,5.2 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,250 sqft",Floor,For Rent,11 May 2021,https://www.bproperty.com//en/property/details-1977145.html
A Commercial Space Is Available For Rent In Gulshan Nearby Banani Holy Spirit Catholic Church,12.93 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"2,873 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1971991.html
For Your Well-done Business An Office Of 1600 Sq Ft Is Ready For Rent In Banasree,50 Thousand,"Block H, Banasree, Dhaka",,,"1,600 sqft",Floor,For Rent,6 March 2023,https://www.bproperty.com//en/property/details-1854926.html
Well Planed Commercial Floor For Rent In Uttara Sector 13 Near Gausul Azam Jame Masjid,3.05 Lakh,"Sector 13, Uttara, Dhaka",,,"3,050 sqft",Floor,For Rent,16 September 2021,https://www.bproperty.com//en/property/details-1908901.html
"We Are Presenting This 4100 Square Feet Commercial Floor For Rent Which Is Located In Gulshan Avenue, Gulshan 1",8.2 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"4,100 sqft",Floor,For Rent,22 March 2022,https://www.bproperty.com//en/property/details-3757856.html
"A 2460 Square Feet Large Open Floor Is For Rent At Sonargaon Janapath, Uttara .",1 Lakh,"Sector 11, Uttara, Dhaka",,,860 sqft,Floor,For Rent,7 June 2022,https://www.bproperty.com//en/property/details-5028172.html
"This Luxurious New Office For Rent, In The Location Of Gulshan Avenue Is Located Near Standard Chartered Bank",10 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,450 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1974990.html
This 4000 Sq Ft Commercial Open Floor Is Ready To Rent In 15 No. Bagmoniram Ward,3.5 Lakh,"15 No. Bagmoniram Ward, Chattogram",,,"4,000 sqft",Floor,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5379239.html
Massive Office Space Is Vacant For Rent In Gulshan 1 Near Top Ten,5.2 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,250 sqft",Floor,For Rent,9 May 2021,https://www.bproperty.com//en/property/details-1977141.html
"This Vacant Commercial Space Of 10000 Sq Ft Situated In Tejgaon Industrial Area, Is Up For Rent",5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,24 August 2021,https://www.bproperty.com//en/property/details-5314674.html
See This Commercial Space Is Up For Rent Located In Dhanmondi Near To Ibn Sina Diagnostic And Imaging Center.,2 Lakh,"Dhanmondi, Dhaka",,,"2,335 sqft",Floor,For Rent,19 January 2023,https://www.bproperty.com//en/property/details-2063681.html
Grab This 10000 Square Feet Commercial Space For Rent At Mirpur-1,6.5 Lakh,"Block E, Section 1, Mirpur, Dhaka",,,"10,000 sqft",Floor,For Rent,30 May 2023,https://www.bproperty.com//en/property/details-4085770.html
Set Up Your New 2100 Sq. ft Commercial Space In The Location Of Mirpur Nearby Basic Bank Limited For Rent.,1.5 Lakh,"Section 7, Mirpur, Dhaka",,,"2,100 sqft",Floor,For Rent,30 January 2023,https://www.bproperty.com//en/property/details-2020445.html
A 500 Sq Ft Commercial Space For Rent In Dampara Near By United Commercial Bank Limited,30 Thousand,"Dampara, 15 No. Bagmoniram Ward, Chattogram",,,500 sqft,Floor,For Rent,8 February 2023,https://www.bproperty.com//en/property/details-2068041.html
Grab This Spacious 6000 Square Feet Office Space For Rent In Gulshan 1,7.2 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"6,000 sqft",Floor,For Rent,10 August 2023,https://www.bproperty.com//en/property/details-3485227.html
1633 Sq Ft Commercial Space Is Now Open For Rent In Dhanmondi,1.8 Lakh,"Dhanmondi, Dhaka",,,"1,633 sqft",Floor,For Rent,20 March 2023,https://www.bproperty.com//en/property/details-4479460.html
View This 3995 Square Feet Office Space For Rent In Gulshan 1,5.99 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,995 sqft",Floor,For Rent,9 February 2023,https://www.bproperty.com//en/property/details-5541587.html
Well Structured 10000 Sq Ft Commercial Space Is Up For Rent At This Moment In Tejgaon Industrial Area,5.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,24 August 2021,https://www.bproperty.com//en/property/details-5314672.html
"3360 Sq Ft Commercial Floor Is Set For Rent In Dhanmondi, Satmasjid Road",3.7 Lakh,"Dhanmondi, Dhaka",,,"3,360 sqft",Floor,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-4479451.html
"At East Kazipara, A Suitable Commercial Office Is Up For Rent Which Is 2500 Sq Ft",1.25 Lakh,"East Kazipara, Mirpur, Dhaka",,,"2,500 sqft",Floor,For Rent,22 August 2023,https://www.bproperty.com//en/property/details-4241316.html
6000 Square Feet Office Space For Rent In Gulshan 1,7.2 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"6,000 sqft",Floor,For Rent,10 August 2023,https://www.bproperty.com//en/property/details-3485226.html
Lucrative Commercial Office For Rent In Middle Badda Near Badda High School,67.38 Thousand,"Badda, Dhaka",,,"2,246 sqft",Floor,For Rent,14 January 2021,https://www.bproperty.com//en/property/details-5053571.html
"Lucrative Commercial Floor Is Ready For Rent In Middle Badda, Badda.",67.38 Thousand,"Badda, Dhaka",,,"2,246 sqft",Floor,For Rent,14 January 2021,https://www.bproperty.com//en/property/details-5053572.html
4200 Sq Ft Commercial Space Is Now For Rent In Mirpur,1.47 Lakh,"West Kazipara, Mirpur, Dhaka",,,"4,200 sqft",Floor,For Rent,31 August 2022,https://www.bproperty.com//en/property/details-1695641.html
Remarkable Commercial Space For Rent In Badda Adjacent To Middle Badda Bazar.,67.38 Thousand,"Badda, Dhaka",,,"2,246 sqft",Floor,For Rent,14 January 2021,https://www.bproperty.com//en/property/details-5053569.html
Invest In This 1200 Sq Ft Commercial floor For Rent In Mirpur-2,1.8 Lakh,"Block Cha, Section 2, Mirpur, Dhaka",,,"1,200 sqft",Floor,For Rent,12 September 2023,https://www.bproperty.com//en/property/details-5601538.html
Visit This 1727 Sq Ft Commercial Area Open For Rent In Dhanmondi,1.9 Lakh,"Dhanmondi, Dhaka",,,"1,727 sqft",Floor,For Rent,20 March 2023,https://www.bproperty.com//en/property/details-4479459.html
"At Gulshan, 6545 Sq Ft Well Fitted Office Is Ready to Rent",9.82 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"6,545 sqft",Floor,For Rent,15 September 2022,https://www.bproperty.com//en/property/details-5518291.html
3500 Sq Ft Commercial Floor Is Ready To Rent In Mirpur-10,3.85 Lakh,"Block B, Section 10, Mirpur, Dhaka",,,"3,500 sqft",Floor,For Rent,20 September 2022,https://www.bproperty.com//en/property/details-4316773.html
3913 Sq Ft Commercial Space Is Ready For Rent In Dhanmondi,10 Lakh,"Dhanmondi, Dhaka",,,"3,913 sqft",Floor,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-3311197.html
