title,price,location,room,bath,size,type,purpose,updated,link
"We Bring You A Beautiful And Distinct Flat Of 800 Sq Ft For Rent In Sector 11, Uttara",20 Thousand,"Sector 11, Uttara, Dhaka",2 Beds,2 Baths,800 sqft,Apartment,For Rent,7 July 2023,https://www.bproperty.com//en/property/details-5587294.html
"Look At This Nice 1800 Sq Ft Flat Is Up For Rent At Block G, Banasree",35 Thousand,"Block G, Banasree, Dhaka",4 Beds,4 Baths,"1,800 sqft",Apartment,For Rent,8 July 2023,https://www.bproperty.com//en/property/details-3801328.html
Have A Look At This 1450 Sq Ft Property Which Is Up For Rent Located At Baridhara DOHS,45 Thousand,"Baridhara DOHS, Dhaka",3 Beds,4 Baths,"1,450 sqft",Apartment,For Rent,8 July 2023,https://www.bproperty.com//en/property/details-5210933.html
"At Shyamoli, A 1200 Sq Ft Well Fitted Residential Property Is On Rent",22 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-3319043.html
"850 Sq Ft Apartment Is Ready For Rent In Mirpur, Middle Paikpara",14 Thousand,"Mirpur, Dhaka",2 Beds,2 Baths,850 sqft,Apartment,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-4543880.html
"A 1000 Sq Ft Flat Is Up For Rent In A Well Secured Location Of Block A, Aftab Nagar",22 Thousand,"Block A, Aftab Nagar, Dhaka",2 Beds,2 Baths,"1,000 sqft",Apartment,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-5101347.html
"Meet With A Fascinating 900 Sq Ft Ready Flat For Rent In Block E, Banasree",18 Thousand,"Block E, Banasree, Dhaka",2 Beds,2 Baths,900 sqft,Apartment,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-3821745.html
"Look At This Nice 1800 Sq Ft Flat Is Up For Rent At New Baily Road, Shiddheswari",60 Thousand,"Shiddheswari, Dhaka",3 Beds,4 Baths,"1,800 sqft",Apartment,For Rent,4 July 2023,https://www.bproperty.com//en/property/details-5249475.html
"Ready To Move In! Check This 1350 Sq. Ft Apartment For Rent In Block E, Aftab Nagar",20 Thousand,"Sector 2, Block E, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,8 July 2023,https://www.bproperty.com//en/property/details-5587482.html
"720 Square Feet Apartment Is For Rent In The Great Location Of Mohammadpur, Bizlymoholla Road",15.5 Thousand,"Mohammadpur, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,4 July 2023,https://www.bproperty.com//en/property/details-5561054.html
"1400 Sq Ft Ready Flat For Rent In Aftab Nagar, With Splendid Features And Price",22 Thousand,"Sector 2, Block E, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,8 July 2023,https://www.bproperty.com//en/property/details-5587480.html
"1050 Square Feet Apartment For Rent In Mohammadpur, Pc Culture Housing",19 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",3 Beds,2 Baths,"1,050 sqft",Apartment,For Rent,25 June 2023,https://www.bproperty.com//en/property/details-4276041.html
"Ready Apartment Of 700 Sq Ft Is Now Available To Rent In PC Culture Housing, Mohammadpur",15 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",2 Beds,2 Baths,700 sqft,Apartment,For Rent,3 July 2023,https://www.bproperty.com//en/property/details-3005404.html
Take A Look At This 1100 Sq Ft Comfortable Flat Up For Rent At 7 No. West Sholoshohor Ward,14 Thousand,"7 No. West Sholoshohor Ward, Chattogram",3 Beds,2 Baths,"1,100 sqft",Apartment,For Rent,4 July 2023,https://www.bproperty.com//en/property/details-4205515.html
"Looking For A Perfect Family Home To Rent In Shyamoli, Check This 1500 Sq Ft Well Featured Flat.",35 Thousand,"Shyamoli, Dhaka",3 Beds,4 Baths,"1,500 sqft",Apartment,For Rent,8 July 2023,https://www.bproperty.com//en/property/details-4413332.html
"View This 1250 Square Feet Apartment For Rent In Mohammadpur, Pc Culture Housing",21 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-4629215.html
"Picture Yourself, Residing In This Well Constructed And Planned 1100 Sq Ft Flat In Uttar Badda For Rent, Near Adabor Bus Stop",22 Thousand,"Uttar Badda, Badda, Dhaka",3 Beds,3 Baths,"1,100 sqft",Apartment,For Rent,12 June 2023,https://www.bproperty.com//en/property/details-1775806.html
"Near Turkey Embassy, Flat For Rent In Baridhara",3 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"5,200 sqft",Apartment,For Rent,24 May 2022,https://www.bproperty.com//en/property/details-1970748.html
Apartment For Rent Is Located On Chawk Bazaar Ward Near To Chawkbazar Police Station,41 Thousand,"Beverly Hill Housing Estate, Chawk Bazar, 16 No. Chawk Bazaar Ward, Chattogram",3 Beds,3 Baths,"1,900 sqft",Apartment,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-1890229.html
A Modern Flat Of 1450 Sq Ft Is Ready For Rent At 7 No. West Sholoshohor Ward,25 Thousand,"7 No. West Sholoshohor Ward, Chattogram",3 Beds,3 Baths,"1,450 sqft",Apartment,For Rent,25 June 2023,https://www.bproperty.com//en/property/details-5514516.html
"This Vacant Apartment Of 750 Sq Ft Situated In Uttar Badda, Is Up For Rent",18 Thousand,"Uttar Badda, Badda, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,21 June 2023,https://www.bproperty.com//en/property/details-4448697.html
"At Banani, A Suitable Flat Is Up For Rent Which Is 2000 Sq Ft",85 Thousand,"Banani, Dhaka",3 Beds,3 Baths,"2,000 sqft",Apartment,For Rent,3 July 2023,https://www.bproperty.com//en/property/details-4518007.html
"A Beautiful Ready Flat With 3 Bedrooms Is Available For Rent At Mansurabad Housing Society, Adabor",23 Thousand,"Block D, Mansurabad Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,22 June 2023,https://www.bproperty.com//en/property/details-3863182.html
"Ready Apartment Of 1700 Sq Ft Is Now Available To Rent In Indira Road, Tejgaon",48 Thousand,"Tejgaon, Dhaka",3 Beds,4 Baths,"1,700 sqft",Apartment,For Rent,6 July 2023,https://www.bproperty.com//en/property/details-5587043.html
"This 750 Sq Ft Well Defined Flat Is Now Vacant To Rent In Satarkul Road, Uttar Badda",18 Thousand,"Uttar Badda, Badda, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,21 June 2023,https://www.bproperty.com//en/property/details-4448702.html
"Check This Fine Looking Flat Of 1700 Sq Ft Offered For Rent In Indira Road, Tejgaon",48 Thousand,"Tejgaon, Dhaka",3 Beds,4 Baths,"1,700 sqft",Apartment,For Rent,6 July 2023,https://www.bproperty.com//en/property/details-5587046.html
"Very Well Designed 1700 Sq Ft Residential Flat Is Unoccupied For Rent At Indira Road, Tejgaon",48 Thousand,"Tejgaon, Dhaka",3 Beds,4 Baths,"1,700 sqft",Apartment,For Rent,6 July 2023,https://www.bproperty.com//en/property/details-5587050.html
"Find Your Desired Home At This 1300 Sq Ft Well Featured Flat For Rent At Kallyanpur, Mirpur",20 Thousand,"Kallyanpur, Mirpur, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,6 July 2023,https://www.bproperty.com//en/property/details-4506606.html
"A 1250 Sq Ft Flat Is Up For Rent In A Well Secured Location Of Kallyanpur, Mirpur",18 Thousand,"Kallyanpur, Mirpur, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,6 July 2023,https://www.bproperty.com//en/property/details-4506612.html
"To Live A Secure Life You Can Take This 1300 Sq Ft Flat For Rent At Outer Circular Road, Shiddheswari",32 Thousand,"Shiddheswari, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,8 July 2023,https://www.bproperty.com//en/property/details-3228331.html
Property In Shyamoli– 1400 Sq Ft Flat For Rent,30 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-3908823.html
New With A View – 1300 Sq Ft Flat For Rent In Shyamoli,25 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-5297954.html
"Take A Look At This 1050 Sq Ft Well Defined Flat Which Is Up For Rent In Mansurabad Housing Society, Adabor",15 Thousand,"Block C, Mansurabad Housing Society, Adabor, Dhaka",3 Beds,2 Baths,"1,050 sqft",Apartment,For Rent,18 June 2023,https://www.bproperty.com//en/property/details-3218232.html
"1060 Sq Ft Apartment With 3 Bedrooms Is Available For Rent In Badda, Shahjadpur",20 Thousand,"Shahjadpur, Badda, Dhaka",3 Beds,3 Baths,"1,060 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-4114396.html
"Deal With This 1060 Sq Ft Apartment Available For Rent In Badda, Shahjadpur",20 Thousand,"Shahjadpur, Badda, Dhaka",3 Beds,3 Baths,"1,060 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-4114397.html
We Got A 1600 Sq Ft Flat For Rent In This Shiddheswari Area Which Is Very Affordable And Lovely.,45 Thousand,"Shiddheswari, Dhaka",3 Beds,4 Baths,"1,600 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-3244190.html
"Well Built And Lovely Flat Of 1700 Sq Ft Is Unoccupied For Rent At Indira Road, Tejgaon",48 Thousand,"Tejgaon, Dhaka",3 Beds,4 Baths,"1,700 sqft",Apartment,For Rent,6 July 2023,https://www.bproperty.com//en/property/details-5587059.html
"1150 Square Feet Apartment With 2 Balconies For Rent In Mohammadpur, Aziz Moholla",25 Thousand,"aziz Moholla, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,150 sqft",Apartment,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5433290.html
We Are Offering You 1300 Sq Ft Apartment For Rent In Uttara-4,40 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-3090761.html
"900 Sq Ft Nice Apartment Is Ready For Rent In Mirpur, Dakkhin Paikpara",14 Thousand,"Dakkhin Paikpara, Mirpur, Dhaka",2 Beds,2 Baths,900 sqft,Apartment,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-4543976.html
Pursue This Nice 1300 Sq Ft Apartment For Rent In Uttara-4,40 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-3090762.html
"An Apartment Is Up For Rent In Wazedia, Near Wazedia Post Office.",20 Thousand,"Nayarhat, 3 No. Panchlaish Ward, Bayazid, Chattogram",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,16 April 2023,https://www.bproperty.com//en/property/details-1914579.html
Start Living In This Gorgeous Flat Of 2200 Sq Ft Located At Baridhara Unoccupied For Rent,50 Thousand,"Block J, Baridhara, Dhaka",3 Beds,4 Baths,"2,200 sqft",Apartment,For Rent,15 July 2023,https://www.bproperty.com//en/property/details-3934841.html
"Wonderful Flat Of 2400 Sq Ft Is Available For Rent In Block K, Baridhara",1.25 Lakh,"Block K, Baridhara, Dhaka",3 Beds,3 Baths,"2,400 sqft",Apartment,For Rent,2 May 2023,https://www.bproperty.com//en/property/details-5572057.html
Property In Shyamoli– 720 Sq Ft Flat For Rent,17 Thousand,"Shyamoli, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,23 June 2023,https://www.bproperty.com//en/property/details-4186933.html
Property In Bochila– 750 Sq Ft Flat For Rent,12 Thousand,"Block B, Bochila West Dhanmondi R/A, Bochila, Mohammadpur, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,17 June 2023,https://www.bproperty.com//en/property/details-5471615.html
"This Beautiful Flat Of 2350 Sq Ft Is Greatly Affordable And Will Come Within Your Budget In Mansurabad Housing Society, Adabor",30 Thousand,"Block D, Mansurabad Housing Society, Adabor, Dhaka",4 Beds,5 Baths,"2,350 sqft",Apartment,For Rent,20 June 2023,https://www.bproperty.com//en/property/details-3863101.html
Ready 1700 SQ FT apartment is now to Rent in South Kallyanpur,17 Thousand,"Kallyanpur, Mirpur, Dhaka",3 Beds,3 Baths,"1,700 sqft",Apartment,For Rent,24 September 2020,https://www.bproperty.com//en/property/details-2069157.html
"Deal With This 1350 Sq Ft Apartment Ready For Rent In Mirpur, Ahmed Nagar",17 Thousand,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,25 June 2023,https://www.bproperty.com//en/property/details-5585278.html
Be The Resident Of This 1100 Sq Ft Flat Vacant For Rent At Khilkhet,17 Thousand,"Khilkhet, Dhaka",3 Beds,3 Baths,"1,100 sqft",Apartment,For Rent,24 May 2023,https://www.bproperty.com//en/property/details-5341890.html
"This 700 Sq Ft Fabulous Apartment Could Be Your Write Choice For Rent, Located In Tejgaon",14 Thousand,"Tejgaon, Dhaka",2 Beds,2 Baths,700 sqft,Apartment,For Rent,6 October 2020,https://www.bproperty.com//en/property/details-2078656.html
"Start A New Home, In This 1600 Sq Ft Flat For Rent In Sector 7, Uttara",40 Thousand,"Sector 7, Uttara, Dhaka",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,14 June 2023,https://www.bproperty.com//en/property/details-5583057.html
"Grab This 1771 Sq Ft Beautiful Flat Is Vacant For Rent In Gupipara Road, Uttar Badda",35 Thousand,"Uttar Badda, Badda, Dhaka",3 Beds,3 Baths,"1,771 sqft",Apartment,For Rent,14 June 2023,https://www.bproperty.com//en/property/details-4392178.html
"Ready Apartment Of 1500 Sq Ft Is Now Available To Rent In Taltola, Khilgaon",25 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-5583258.html
"Very Well Designed 1500 Sq Ft Residential Flat Is Unoccupied For Rent At Taltola, Khilgaon",25 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-5583270.html
"Well Built And Lovely Flat Of 1250 Sq Ft Is Unoccupied For Rent At Taltola, Khilgaon",22 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-5583271.html
"Check This Fine Looking Flat Of 1500 Sq Ft Offered For Rent In Taltola, Khilgaon",25 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-5583269.html
A Very Well-fitted Apartment Is Here Sited At Khilgaon Featuring 1500 Sq Ft Space For Rent,25 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-5583274.html
"Find Your Desired Home At This 1500 Sq Ft Well Featured Flat For Rent At Taltola, Khilgaon",25 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-5583289.html
"We Bring You A Beautiful And Distinct Flat Of 1250 Sq Ft For Rent In Taltola, Khilgaon",22 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-5583283.html
Shyamoli Is Offering A 1300 Sq Ft Flat For Rent To Pick It For Your Next Home.,27 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,13 June 2023,https://www.bproperty.com//en/property/details-3318084.html
"Dwell In This 750 Square Feet Apartment For Rent In Adabor, Baitul Aman Housing Society",14 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,15 June 2023,https://www.bproperty.com//en/property/details-4079300.html
"1250 Square Feet Amazing Apartment For Rent In Adabor, Baitul Aman Housing Society",18 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,15 June 2023,https://www.bproperty.com//en/property/details-3862298.html
"A Rightly Planned Apartment Is Now Vacant For Rent In Taltola, Khilgaon Which Is 1250 Sq Ft",22 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-5583272.html
A 1300 Sq Ft Flat Is Up For Rent In A Well Secured Location Of Shyamoli,26 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,13 June 2023,https://www.bproperty.com//en/property/details-3318105.html
"A 1250 Sq Ft Flat Is Up For Rent In A Well Secured Location Of Taltola, Khilgaon",22 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,19 June 2023,https://www.bproperty.com//en/property/details-5583291.html
"Reside In This 750 Square Feet Apartment For Rent In Adabor, Baitul Aman Housing Society",13.5 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,15 June 2023,https://www.bproperty.com//en/property/details-4079301.html
A Nice And Small Sized 720 Sq Ft Residential Apartment Is Available For Rent At Shyamoli,16 Thousand,"Shyamoli, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,13 June 2023,https://www.bproperty.com//en/property/details-3325008.html
Offering You A 1300 Sq Ft Nice Flat For Rent In Shyamoli,23 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,13 June 2023,https://www.bproperty.com//en/property/details-3325015.html
"Grab This 1050 Sq Ft Beautiful Flat Is Vacant For Rent In Middle Paikpara, Mirpur",16 Thousand,"Middle Paikpara, Mirpur, Dhaka",3 Beds,2 Baths,"1,050 sqft",Apartment,For Rent,17 June 2023,https://www.bproperty.com//en/property/details-4546100.html
This Beautiful Flat Of 1000 Sq Ft Is Greatly Affordable And Will Come Within Your Budget In Shyamoli,22 Thousand,"Shyamoli, Dhaka",3 Beds,2 Baths,"1,000 sqft",Apartment,For Rent,13 June 2023,https://www.bproperty.com//en/property/details-3816469.html
A 800 Sq Ft Flat For Rent At Dhanmondi,22 Thousand,"Dhanmondi, Dhaka",2 Beds,2 Baths,800 sqft,Apartment,For Rent,13 June 2023,https://www.bproperty.com//en/property/details-4628324.html
"This 1000 Sq Ft Flat Is Up For Rent Within Your Affordability, Is Located At Shyamoli",22 Thousand,"Shyamoli, Dhaka",3 Beds,2 Baths,"1,000 sqft",Apartment,For Rent,13 June 2023,https://www.bproperty.com//en/property/details-3816481.html
1650 Sq Ft Apartment Is Ready To Rent At 16 No. Chawk Bazaar Ward,32 Thousand,"Chawk Bazar, 16 No. Chawk Bazaar Ward, Chattogram",3 Beds,4 Baths,"1,650 sqft",Apartment,For Rent,14 June 2023,https://www.bproperty.com//en/property/details-3529145.html
"A Beautifully Constructed Apartment Of 2400 Sq Ft Is Vacant Right Now For Rent In Sector 7, Uttara",65 Thousand,"Sector 7, Uttara, Dhaka",5 Beds,5 Baths,"2,400 sqft",Apartment,For Rent,13 June 2023,https://www.bproperty.com//en/property/details-3459513.html
"Grab A 1050 Sq Ft Flat For Rent At Kallyanpur, Mirpur",15 Thousand,"Kallyanpur, Mirpur, Dhaka",3 Beds,2 Baths,"1,050 sqft",Apartment,For Rent,17 June 2023,https://www.bproperty.com//en/property/details-3028881.html
"Move In And Inhabit This 2000 Sq Ft Properly Constructed Flat For Rent In Chawk Bazar, Near South Asian College, Chattogram",41 Thousand,"Beverly Hill Housing Estate, Chawk Bazar, 16 No. Chawk Bazaar Ward, Chattogram",3 Beds,3 Baths,"2,000 sqft",Apartment,For Rent,21 June 2023,https://www.bproperty.com//en/property/details-1826059.html
